

1	ACh	Ach	ITJ	ach	_	NK	0

1	Ach	Ach	ITJ	ach	_	NK	0
2	!	!	SENT	!	_	--	0

1	Lisette	Lisette	NE	Lisette	nom|sg|neut	--	0
2	!	!	SENT	!	_	--	1

1	O	O	ITJ	O	_	NK	4
2	deß	dessen	PDAT	d	gen|sg|masc	AG	4
3	grossen	großen	ADJA	groß	gen|sg|neut|pos	NK	4
4	Ungluͤcks	Unglücks	NN	Unglück	gen|sg|neut	--	0
5	!	!	SENT	!	_	--	4

1	Lisette	Lisette	NE	Lisette	nom|sg|neut	--	0
2	!	!	SENT	!	_	--	1

1	O	O	ITJ	O	_	NK	4
2	du	du	PPER	du	nom|sg|*|2	NK	1
3	elender	elender	ADJA	elend	nom|sg|masc|pos	NK	4
4	Zufall	Zufall	NN	Zufall	nom|sg|masc	--	0
5	!	!	SENT	!	_	--	4

1	Lisette	Lisette	NE	Lisette	nom|sg|neut	--	0
2	!	!	SENT	!	_	--	1

1	Ach	Ach	ITJ	ach	_	NK	0
2	leyder	leider	ADV	leider	_	UC	1
3	!	!	SENT	!	_	--	2

1	Lisette	Lisette	NE	Lisette	nom|sg|neut	--	0
2	!	!	SENT	!	_	--	1

1	Ach	Ach	ITJ	ach	_	NK	2
2	Herr	Herr	NN	Herr	nom|sg|masc	--	0
3	!	!	SENT	!	_	--	2

1	Was	Was	PWS	was	acc|sg|neut	SB	2
2	bedeut	bedeute	VVFIN	bedeuten	sg|3|pres|subj	--	0
3	das	das	PDS	d	nom|sg|neut	SB	2
4	?	?	SENT	?	_	--	3

1	Herr	Herr	NN	Herr	nom|sg|masc	--	0
2	!	!	SENT	!	_	--	1

1	Was	Was	PWS	was	nom|sg|neut	OA	2
2	ists	Ists	VAFIN	sein	nom|sg|*	--	0
3	dann	dann	ADV	dann	_	MO	2
4	?	?	SENT	?	_	--	3

1	Euer	Euer	PPOSAT	euer	*|*|*|pos	NK	2
2	Tochter	Tochter	NN	Tochter	nom|sg|fem	--	0
3	.	.	SENT	.	_	--	2

1	Ach	Ach	ITJ	ach	_	DM	3
2	was	was	PWS	was	nom|sg|neut	PD	5
3	soll	soll	VMFIN	sollen	sg|3|pres|ind	--	0
4	das	das	PDS	d	nom|sg|neut	SB	3
5	seyn	sein	VAINF	sein	_	OC	3
6	?	?	SENT	?	_	--	5

1	Ach	Ach	ITJ	ach	_	NK	2
2	Herr	Herr	NN	Herr	nom|sg|masc	SB	4
3	/	/	$,	/	_	--	2
4	weynet	weinet	VVFIN	weinet	sg|3|pres|ind	--	0
5	doch	doch	ADV	doch	_	MO	4
6	nicht	nicht	PTKNEG	nicht	_	NG	4
7	so	so	ADV	so	_	MO	4
8	/	/	$,	/	_	--	7
9	ihr	ihr	PPER	Ihr	dat|sg|fem|3	DA	10
10	machet	macht	VVFIN	machen	sg|3|pres|ind	OC	4
11	sonst	sonst	ADV	sonst	_	MO	10
12	/	/	$,	/	_	--	11
13	daß	daß	KOUS	daß	_	CP	15
14	ich	ich	PPER	ich	nom|sg|*|1	SB	15
15	lache	lache	VVFIN	lache	sg|1|pres|ind	CC	7
16	.	.	SENT	.	_	--	15

1	Sag	Sag	VVIMP	sagen	_	MO	2
2	dann	dann	ADV	dann	_	MO	3
3	geschwind	geschwind	ADJD	geschwind	pos	--	0
4	her	her	PTKVZ	her	_	MO	3
5	.	.	SENT	.	_	--	4

1	Euer	Euer	PPOSAT	euer	*|*|*|pos	NK	2
2	Tochter	Tochter	NN	Tochter	nom|sg|fem	SB	3
3	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
4	gantz	gantz	ADV	ganz	nom|sg|*	SB	3
5	bestuͤrtzt	bestürzt	ADJD	bestürzt	pos	PD	3
6	von	von	APPR	von	_	MO	5
7	den	den	ART	d	dat|pl|neut	NK	8
8	Worten	Worten	NN	Wort	dat|pl|neut	NK	6
9	/	/	$,	/	_	--	8
10	die	die	PRELS	d	nom|sg|fem	SB	13
11	ihr	ihr	PPER	Ihr	dat|sg|fem|3	DA	12
12	gesagt	gesagt	VVPP	sagen	_	OC	13
13	habt	habt	VAFIN	haben	pl|2|pres|ind	RC	8
14	/	/	$,	/	_	--	13
15	und	und	KON	und	_	CD	3
16	von	von	APPR	von	_	SBP	26
17	dem	dem	ART	d	dat|sg|neut	NK	19
18	hefftigen	heftigen	ADJA	heftig	dat|sg|masc|pos	NK	19
19	Zorn	Zorn	NN	Zorn	dat|sg|masc	NK	16
20	/	/	$,	/	_	--	19
21	darin	darin	PAVREL	darin	_	MO	26
22	sie	sie	PPER	Sie	nom|pl|*|3	SB	26
23	euch	euch	PPER	ihr	dat|pl|*|2	DA	26
24	wider	wider	APPR	wider	_	MO	26
25	sie	sie	PPER	Sie	acc|pl|fem|3	NK	24
26	gesehen	gesehen	VVPP	sehen	_	MO	28
27	/	/	$,	/	_	--	26
28	ist	ist	VAFIN	sein	sg|3|pres|ind	CJ	15
29	sie	sie	PPER	Sie	nom|sg|fem|3	SB	28
30	hinauff	hinauf	PTKVZ	hinauf	_	MO	31
31	geloffen	geloffen	VVFIN	geloffen	_	PD	28
32	in	in	APPR	in	_	MO	31
33	die	die	ART	d	acc|sg|fem	NK	34
34	Stub	Stube	NN	Stube	acc|sg|fem	NK	32
35	/	/	$,	/	_	--	34
36	und	und	KON	und	_	CD	28
37	hat	hat	VAFIN	haben	sg|3|pres|ind	CJ	36
38	das	das	ART	d	nom|sg|neut	NK	39
39	Fenster	Fenster	NN	Fenster	nom|sg|neut	OA	43
40	gegen	gegen	APPR	gegen	_	MNR	39
41	dem	dem	ART	d	dat|sg|neut	NK	42
42	Wasser	Wasser	NN	Wasser	dat|sg|neut	NK	40
43	auffgemacht	aufgemacht	VVPP	aufmachen	_	OC	37
44	.	.	SENT	.	_	--	43

1	Nun	Nun	ADV	nun	_	--	0
2	wol	wohl	ADV	wohl	_	MO	1
3	.	.	SENT	.	_	--	2

1	Da	Da	ADV	da	_	MO	8
2	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
3	sie	sie	PPER	Sie	nom|sg|fem|3	SB	2
4	die	die	ART	d	acc|pl|fem	NK	5
5	Augen	Augen	NN	Auge	acc|pl|neut	OA	8
6	gen	gen	APPR	gen	_	MO	8
7	Himmel	Himmel	NN	Himmel	acc|sg|masc	NK	6
8	auffgehoben	aufgehoben	VVPP	aufheben	_	OC	2
9	/	/	$,	/	_	--	8
10	und	und	KON	und	_	CD	8
11	gesagt	gesagt	VVPP	sagen	_	CJ	10
12	:	:	SENT	:	_	--	11

1	Es	Es	PPER	es	nom|sg|neut|3	SB	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	mir	mir	PPER	ich	dat|sg|*|1	DA	10
4	unmoͤglich	unmöglich	ADJD	unmöglich	pos	MO	10
5	in	in	APPR	in	_	MO	10
6	meines	meines	PPOSAT	mein	gen|sg|masc	NK	7
7	Vatters	Vaters	NN	Vater	gen|sg|masc	NK	5
8	Zorn	Zorn	NN	Zorn	acc|sg|masc	NK	7
9	zu	zu	PTKZU	zu	_	PM	10
10	leben	leben	VVINF	leben	_	RE	1
11	;	;	SENT	;	_	--	10

1	und	und	KON	und	_	JU	12
2	weil	weil	KOUS	weil	_	CP	10
3	er	er	PPER	er	nom|sg|masc|3	SB	10
4	mich	mich	PPER	ich	acc|sg|*|1	OA	10
5	nicht	nicht	PTKNEG	nicht	_	NG	10
6	mehr	mehr	ADV	mehr	_	MO	5
7	vor	vor	APPR	vor	_	MO	10
8	seine	seine	PPOSAT	sein	acc|pl|neut	NK	9
9	Tochter	Tochter	NN	Tochter	acc|sg|fem	NK	7
10	haͤlt	hält	VVFIN	halten	sg|3|pres|ind	MO	12
11	/	/	$,	/	_	--	10
12	will	will	VMFIN	wollen	sg|1|pres|ind	--	0
13	ich	ich	PPER	ich	nom|sg|*|1	SB	12
14	sterben	sterben	VVINF	sterben	_	OC	12
15	.	.	SENT	.	_	--	14

1	Hat	Hat	VAFIN	haben	sg|3|pres|ind	--	0
2	sie	sie	PPER	Sie	nom|sg|fem|3	SB	1
3	sich	sich	PRF	er|es|sie	acc|pl|3	OA	5
4	hinunder	hinunter	ADV	hinunter	_	MO	5
5	gestuͤrtzt	gestürzt	VVPP	stürzen	_	OC	1
6	?	?	SENT	?	_	--	5

1	Nein	Nein	PTKANT	nein	_	DM	5
2	Herr	Herr	NN	Herr	nom|sg|masc	NK	1
3	/	/	$,	/	_	--	2
4	sie	sie	PPER	Sie	nom|sg|fem|3	SB	5
5	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
6	das	das	ART	d	acc|sg|neut	NK	7
7	Fenster	Fenster	NN	Fenster	acc|sg|neut	OA	10
8	allgemach	allgemach	ADV	allgemach	_	MO	10
9	wieder	wieder	ADV	wieder	_	MO	10
10	zugemachet	zugemacht	VVPP	zugemacht	_	OC	5
11	/	/	$,	/	_	--	10
12	und	und	KON	und	_	CD	5
13	hat	hat	VAFIN	haben	sg|3|pres|ind	CJ	12
14	sich	sich	PRF	er|es|sie	acc|sg|3	OA	18
15	auff	auf	APPR	auf	_	MO	18
16	ihr	ihr	PPOSAT	ihr	acc|sg|neut	NK	17
17	Bett	Bett	NN	Bett	acc|sg|neut	NK	15
18	gelegt	gelegt	VVPP	legen	_	OC	13
19	:	:	SENT	:	_	--	18

1	Da	Da	ADV	da	_	MO	4
2	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
3	sie	sie	PPER	Sie	nom|sg|fem|3	SB	2
4	angefangen	angefangen	VVPP	anfangen	_	OC	2
5	bitterlich	bitterlich	ADJD	bitterlich	pos	MO	7
6	zu	zu	PTKZU	zu	_	PM	7
7	weynen	weinen	VVINF	weinen	_	MO	4
8	/	/	$,	/	_	--	7
9	hierauff	Hierauf	PAV	hierauf	nom|sg|masc	SB	10
10	ist	ist	VAFIN	sein	sg|3|pres|ind	CJ	2
11	alsobald	alsobald	ADV	alsbald	_	MO	16
12	ihr	ihr	PPOSAT	ihr	acc|sg|neut	NK	13
13	Gesicht	Gesicht	NN	Gesicht	acc|sg|neut	SB	10
14	gantz	gantz	ADV	ganz	nom|sg|masc	NK	13
15	blaß	blaß	ADJD	blaß	pos	PD	16
16	worden	worden	VAPP	werden	_	OC	10
17	/	/	$,	/	_	--	16
18	und	und	KON	und	_	CD	10
19	ihre	ihre	PPOSAT	ihr	nom|pl|neut	NK	20
20	Augen	Augen	NN	Auge	nom|pl|neut	SB	21
21	haben	haben	VAFIN	haben	pl|3|pres|ind	CJ	18
22	sich	sich	PRF	er|es|sie	acc|pl|3	DA	32
23	in	in	APPR	in	_	MO	32
24	dem	dem	ART	d	dat|sg|masc	NK	25
25	Kopff	Kopf	NN	Kopf	dat|sg|masc	NK	23
26	umbgedraͤhet	umbgedrähet	VVFIN	umbgedrähet	pos	MO	32
27	/	/	$,	/	_	--	26
28	sie	sie	PPER	Sie	nom|sg|fem|3	SB	29
29	ist	ist	VAFIN	sein	sg|3|pres|ind	PAR	26
30	in	in	APPR	in	_	MO	32
31	Ohnmacht	Ohnmacht	NN	Ohnmacht	acc|sg|fem	NK	30
32	gefallen	gefallen	VVPP	fallen	_	OC	21
33	/	/	$,	/	_	--	32
34	und	und	KON	und	_	CD	32
35	mir	mir	PPER	ich	dat|sg|*|1	DA	41
36	also	also	ADV	also	_	MO	41
37	in	in	APPR	in	_	MO	40
38	den	den	ART	d	acc|sg|masc	NK	39
39	Arment	Arment	NN	Arment	acc|sg|masc	NK	37
40	ligen	ligen	VVINF	ligen	dat|sg|neut|pos	PD	41
41	geblieben	geblieben	VVPP	bleiben	_	CJ	34
42	.	.	SENT	.	_	--	41

1	Ach	Ach	ITJ	ach	_	NK	0
2	!	!	SENT	!	_	--	0

1	meine	meine	PPOSAT	mein	nom|sg|fem	NK	2
2	Tochter	Tochter	NN	Tochter	nom|sg|fem	--	0
3	.	.	SENT	.	_	--	2

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	habe	habe	VAFIN	haben	sg|1|pres|ind	--	0
3	so	so	ADV	so	_	MO	4
4	lang	lang	ADJD	lang	pos	MO	7
5	an	an	APPR	an	_	MO	7
6	ihr	ihr	PPER	Ihr	dat|sg|fem|3	NK	5
7	geruͤttelt	gerüttelt	VVPP	rütteln	_	OC	2
8	/	/	$,	/	_	--	7
9	biß	bis	KOUS	bis	_	CP	16
10	sie	sie	PPER	Sie	nom|pl|*|3	SB	16
11	wieder	wieder	ADV	wieder	_	MO	15
12	zu	zu	APPR	zu	_	MO	15
13	ihr	ihr	PPER	Ihr	dat|sg|fem|3	NK	12
14	selber	selber	PRF	selber	_	MNR	13
15	kommen	kommen	VVINF	kommen	_	OC	16
16	ist	ist	VAFIN	sein	sg|3|pres|ind	CC	3
17	;	;	SENT	;	_	--	16

1	aber	aber	KON	aber	_	JU	3
2	es	es	PPER	es	nom|sg|neut|3	EP	3
3	kompt	kommt	VVFIN	kommen	sg|3|pres|ind	--	0
4	sie	sie	PPER	Sie	nom|sg|fem|3	SB	3
5	alle	alle	PIAT	all	acc|pl|masc	NK	6
6	Augenblick	Augenblick	NN	Augenblick	acc|pl|neut	DA	3
7	wieder	wieder	ADV	wieder	_	MO	3
8	an	an	PTKVZ	an	_	SVP	3
9	/	/	$,	/	_	--	8
10	und	und	KON	und	_	CD	3
11	ich	ich	PPER	ich	nom|sg|*|1	SB	12
12	glaube	glaube	VVFIN	glauben	sg|1|pres|ind	CJ	10
13	nicht	nicht	PTKNEG	nicht	_	NG	12
14	/	/	$,	/	_	--	13
15	daß	daß	KOUS	daß	_	CP	19
16	sie	sie	PPER	Sie	nom|pl|*|3	SB	19
17	den	den	ART	d	acc|sg|masc	NK	18
18	Tag	Tag	NN	Tag	acc|sg|masc	OA	19
19	uͤberlebe	überlebe	VVFIN	überlebe	sg|3|pres|subj	OC	12
20	.	.	SENT	.	_	--	19

1	Champaigne	Champaigne	NE	Champaigne	nom|sg|fem	DA	4
2	,	,	$,	,	_	--	1
3	geschwind	geschwind	ADJD	geschwind	pos	MO	4
4	hole	hole	VVFIN	hole	sg|3|pres|subj	--	0
5	mir	mir	PPER	ich	dat|sg|*|1	DA	4
6	die	die	ART	d	acc|sg|fem	NK	7
7	Aertzt	Aertzt	NN	Aertzt	acc|sg|fem	OA	4
8	/	/	$,	/	_	--	7
9	und	und	KON	und	_	CD	4
10	zwar	zwar	ADV	zwar	_	MO	11
11	in	in	APPR	in	_	MO	18
12	grosser	großer	ADJA	groß	dat|sg|fem|pos	NK	13
13	Anzahl	Anzahl	NN	Anzahl	dat|sg|fem	NK	11
14	/	/	$,	/	_	--	13
15	in	in	APPR	in	_	MO	18
16	solcher	solcher	PIAT	solch	dat|sg|fem	NK	17
17	Begebenheit	Begebenheit	NN	Begebenheit	dat|sg|fem	NK	15
18	kan	kann	VMFIN	können	sg|3|pres|ind	CJ	9
19	man	man	PIS	man	nom|sg|*	SB	18
20	deren	deren	PDAT	d	gen|pl|*	AG	23
21	nicht	nicht	PTKNEG	nicht	_	NG	23
22	zu	zu	PTKA	zu	_	MO	23
23	viel	viel	PIS	viel	*|*|*	OA	24
24	haben	haben	VAINF	haben	pl|3|pres|ind	OC	18
25	.	.	SENT	.	_	--	24

