

1	Eine	Eine	ART	ein	nom|sg|fem	NK	3
21	Anspannungen	Anspannungen	NN	Anspannungen	acc|pl|fem	NK	18
22	seiner	seiner	PPOSAT	sein	gen|pl|fem	NK	23
23	Gehirnorganen	Gehirnorganen	NN	Gehirnorganen	gen|pl|fem	AG	21
24	acht	acht	NN	Acht	_	NK	23
25	zu	zu	PTKZU	zu	_	PM	26
26	haben	haben	VAINF	haben	_	OC	6
27	,	,	$,	,	_	--	26
28	um	um	KOUI	um	_	CP	35
29	das	das	ART	d	acc|sg|neut	NK	30
30	Verzeichniß	Verzeichnis	NN	Verzeichnis	acc|sg|neut	OA	35
31	der	der	ART	d	gen|sg|fem	NK	33
32	sogenanten	sogenannten	ADJA	sogenannt	gen|sg|fem|pos	NK	33
33	Seelenkraͤfte	Seelenkräfte	NN	Seelenkraft	gen|pl|fem	AG	30
34	zu	zu	PTKZU	zu	_	PM	35
35	vermehren	vermehren	VVINF	vermehren	_	MO	26
36	.	.	SENT	.	_	--	35

1	Die	Die	ART	d	nom|pl|neut	NK	2
2	Englaͤnder	Engländer	NN	Engländer	nom|pl|masc	SB	8
3	,	,	$,	,	_	--	2
4	und	und	KON	und	_	CD	2
5	besonders	besonders	ADV	besonders	_	MO	6
6	Shakespear	Shakespear	NE	Shakespear	nom|sg|masc	CJ	4
7	,	,	$,	,	_	--	6
8	haben	haben	VAFIN	haben	pl|3|pres|ind	--	0
9	durch	durch	APPR	durch	_	MO	18
10	ihr	ihr	PPOSAT	ihr	acc|sg|neut	NK	11
11	Beyspiel	Beispiel	NN	Beispiel	acc|sg|neut	NK	9
12	dieses	dieses	PDS	dies	gen|sg|neut	NK	13
13	alles	alles	PIS	all	acc|sg|neut	OA	18
14	in	in	APPR	in	_	MO	18
15	den	den	ART	d	acc|sg|masc	NK	17
16	neuern	neueren	ADJA	neu	dat|pl|fem|pos	NK	17
17	Zeiten	Zeiten	NN	Zeit	dat|pl|fem	NK	14
18	bestaͤtigt	bestätigt	VVPP	bestätigen	_	OC	8
19	.	.	SENT	.	_	--	18

1	Kein	Kein	PIAT	kein	nom|sg|masc	NK	3
2	komischer	komischer	ADJA	komischer	nom|sg|masc|pos	NK	3
3	Schriftsteller	Schriftsteller	NN	Schriftsteller	nom|sg|masc	SB	17
4	der	der	ART	d	gen|pl|fem	NK	5
5	Griechen	Griechen	NN	Grieche	gen|pl|neut	AG	3
6	und	und	KON	und	_	CD	5
7	Roͤmer	Römer	NN	Römer	gen|pl|masc	CJ	6
8	,	,	$,	,	_	--	7
9	und	und	KON	und	_	CD	3
10	keiner	keiner	PIS	kein	nom|sg|masc	CJ	9
11	von	von	APPR	von	_	PG	10
12	den	den	ART	d	dat|pl|fem	NK	15
13	heutigen	heutigen	ADJA	heutig	dat|pl|fem|pos	NK	15
14	aufgeklaͤrten	aufgeklärten	ADJA	aufgeklärt	dat|pl|masc|pos	NK	15
15	Nationen	Nationen	NN	Nation	dat|pl|fem	NK	11
16	Europens	Europas	NE	Europa	gen|sg|neut	AG	15
17	besizt	besitzt	VVFIN	besitzen	sg|3|pres|ind	--	0
18	das	das	PDS	d	acc|sg|neut	OA	17
19	,	,	$,	,	_	--	18
20	was	was	PWREL	was	acc|sg|neut	OA	23
21	man	man	PIS	man	nom|sg|*	SB	23
22	Humour	Humor	NN	Humor	acc|sg|masc	MO	23
23	nent	nennt	VVFIN	nennen	sg|3|pres|ind	RC	18
24	,	,	$,	,	_	--	23
25	oder	oder	KON	oder	_	CD	18
26	die	die	ART	d	nom|sg|fem	NK	27
27	Faͤhigkeit	Fähigkeit	NN	Fähigkeit	nom|sg|fem	CJ	25
28	,	,	$,	,	_	--	27
29	Bilder	Bilder	NN	Bild	nom|pl|neut	OA	33
30	und	und	KON	und	_	CD	29
31	Gedanken	Gedanken	NN	Gedanke	acc|pl|masc	CJ	30
32	ploͤzlich	plötzlich	ADJD	plötzlich	pos	MO	33
33	zusammenzudruͤcken	zusammenzudrücken	VVINF	zusammenzudrücken	_	OC	27
34	,	,	$,	,	_	--	33
35	die	die	PRELS	d	nom|pl|neut	SB	48
36	in	in	APPR	in	_	MO	48
37	allen	allen	PIAT	all	dat|pl|masc	NK	38
38	Koͤpfen	Köpfen	NN	Kopf	dat|pl|masc	NK	36
39	,	,	$,	,	_	--	38
40	die	die	ART	d	nom|pl|masc	SB	42
41	englischen	englischen	ADJA	englisch	nom|pl|masc|pos	MO	42
42	ausgenommen	ausgenommen	VVPP	ausnehmen	_	RC	38
43	,	,	$,	,	_	--	42
44	weit	weit	ADJD	weit	pos	MO	47
45	von	von	APPR	von	_	MO	47
46	einander	einander	PRF	einander	_	NK	45
47	entfernt	entfernt	ADJD	entfernt	pos	MO	48
48	liegen	liegen	VVFIN	liegen	_	RC	29
49	,	,	$,	,	_	--	48
50	weil	weil	KOUS	weil	_	CP	56
51	sie	sie	PPER	Sie	nom|pl|masc|3	SB	56
52	keine	keine	PIAT	kein	acc|sg|fem	NK	53
53	Aehnlichkeit	Ähnlichkeit	NN	Ähnlichkeit	acc|sg|fem	OA	56
54	mit	mit	APPR	mit	_	MO	56
55	einander	einander	PRF	einander	_	NK	54
56	haben	haben	VAINF	haben	_	MO	48
57	.	.	SENT	.	_	--	56

1	Durch	Durch	APPR	durch	_	MO	11
2	den	den	ART	d	acc|sg|masc	NK	3
3	Humour	Humor	NN	Humor	acc|sg|masc	NK	1
4	der	der	ART	d	gen|pl|masc	NK	5
5	Englaͤnder	Engländer	NN	Engländer	gen|pl|masc	AG	3
6	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
7	die	die	ART	d	nom|sg|fem	NK	8
8	Zahl	Zahl	NN	Zahl	nom|sg|fem	SB	6
9	der	der	ART	d	gen|pl|masc	NK	10
10	Seelenkraͤfte	Seelenkräfte	NN	Seelenkraft	gen|pl|fem	AG	8
11	vergroͤßert	vergrößert	ADJD	vergrößert	sg|3|pres|ind	OC	6
12	,	,	$,	,	_	--	11
13	und	und	KON	und	_	CD	6
14	wer	wer	PWS	wer	nom|sg|masc	SB	33
15	weis	weis	VVFIN	wissen	_	CJ	39
16	,	,	$,	,	_	--	15
17	ob	ob	KOUS	ob	_	CP	19
18	nicht	nicht	PTKNEG	nicht	_	NG	19
19	in	in	APPR	in	_	MO	33
20	den	den	ART	d	dat|pl|masc	NK	21
21	Koͤpfen	Köpfen	NN	Kopf	dat|pl|masc	NK	19
22	der	der	ART	d	gen|pl|*	NK	23
23	Deutschen	Deutschen	NN	Deutsche	gen|pl|*	AG	21
24	,	,	$,	,	_	--	23
25	der	der	ART	d	gen|pl|masc	NK	26
26	Franzosen	Franzosen	NN	Franzose	gen|pl|masc	CJ	23
27	und	und	KON	und	_	CD	26
28	der	der	ART	d	gen|pl|masc	NK	31
29	Italiaͤner	Italiener	NN	Italiener	*|*|*|pos	NK	31
30	aͤhnliche	ähnliche	ADJA	ähnlich	nom|pl|fem|pos	NK	31
31	Osganisationen	Osganisationen	NN	Osganisationen	nom|pl|fem	CJ	27
32	vorhanden	vorhanden	ADJD	vorhanden	pos	PD	33
33	sind	sind	VAFIN	sein	pl|3|pres|ind	CJ	13
34	,	,	$,	,	_	--	33
35	die	die	PRELS	d	acc|sg|fem	OA	40
36	man	man	PIS	man	nom|sg|*	SB	41
37	noch	noch	ADV	noch	_	MO	38
38	nicht	nicht	PTKNEG	nicht	_	NG	40
39	genug	genug	ADV	genug	_	MO	40
40	bemerkt	bemerkt	VVPP	bemerken	_	OC	41
41	hat	hat	VAFIN	haben	sg|3|pres|ind	OC	32
42	?	?	SENT	?	_	--	41

1	Vielleicht	Vielleicht	ADV	vielleicht	_	MO	2
2	vermehren	vermehren	VVFIN	vermehren	pl|3|pres|ind	--	0
3	Spanier	Spanier	NN	Spanier	nom|pl|masc	SB	2
4	und	und	KON	und	_	CD	3
5	Portugiesen	Portugiesen	NN	Portugiese	nom|pl|masc	CJ	4
6	dieses	dieses	PDAT	dies	gen|sg|neut	NK	7
7	Verzeichniß	Verzeichnis	NN	Verzeichnis	acc|sg|neut	OA	2
8	auf	auf	APPR	auf	_	MO	2
9	eine	eine	ART	ein	acc|sg|fem	NK	15
10	fuͤr	für	APPR	für	_	MO	14
11	die	die	ART	d	acc|sg|fem	NK	13
12	ganze	ganze	ADJA	ganz	acc|sg|fem|pos	NK	13
13	Gelehrsamkeit	Gelehrsamkeit	NN	Gelehrsamkeit	acc|sg|fem	NK	10
14	vortheilhafte	vorteilhafte	ADJA	vorteilhafte	acc|sg|fem|pos	NK	15
15	Art,	Art	NN	Art	acc|sg|fem	NK	8
16	so	so	ADV	so	_	MO	17
17	bald	bald	ADV	bald	_	MO	2
18	es	es	PPER	es	nom|sg|neut|3	SB	29
19	in	in	APPR	in	_	MO	28
20	diesen	diesen	PDAT	dies	acc|sg|masc	NK	23
21	geistlich	geistlich	ADJA	geistlich	pos	MO	22
22	sklavischen	sklavischen	ADJA	sklavischen	dat|pl|masc|pos	NK	23
23	Reichen	Reichen	NN	Reich	dat|pl|masc	NK	19
24	nicht	nicht	PTKNEG	nicht	_	NG	28
25	mehr	mehr	ADV	mehr	_	MO	24
26	ein	ein	ART	ein	nom|sg|neut	NK	27
27	Verbrechen	Verbrechen	NN	Verbrechen	nom|sg|masc	PD	28
28	seyn	sein	VAINF	sein	_	OC	29
29	wird	wird	VAFIN	werden	sg|3|pres|ind	MO	2
30	,	,	$,	,	_	--	29
31	zu	zu	PTKZU	zu	_	PM	32
32	denken	denken	VVINF	denken	_	RE	18
33	.	.	SENT	.	_	--	32

1	Der	Der	ART	d	nom|sg|masc	NK	2
2	Humour	Humor	NN	Humor	nom|sg|masc	SB	5
3	der	der	ART	d	gen|pl|masc	NK	4
4	Englaͤnder	Engländer	NN	Engländer	gen|pl|masc	AG	2
5	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
6	zwar	zwar	ADV	zwar	_	MO	5
7	eine	eine	ART	ein	nom|sg|fem	NK	9
8	bloße	bloße	ADJA	bloß	nom|sg|fem|pos	NK	9
9	Art	Art	NN	Art	nom|sg|fem	PD	5
10	des	des	ART	d	gen|sg|masc	NK	11
11	Witzes	Witzes	NN	Witzes	gen|sg|masc	AG	9
12	.	.	SENT	.	_	--	11

1	Allein	Allein	ADV	allein	_	MO	11
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	Gedaͤchtniß	Gedächtnis	NN	Gedächtnis	nom|sg|neut	SB	2
4	und	und	KON	und	_	CD	3
5	Einbildungskraft	Einbildungskraft	NN	Einbildungskraft	nom|sg|fem	CJ	4
6	nicht	nicht	PTKNEG	nicht	_	NG	11
7	dem	dem	ART	d	dat|sg|neut	NK	8
8	Vermoͤgen	Vermögen	NN	Vermögen	dat|sg|neut	DA	10
9	zu	zu	PTKZU	zu	_	PM	10
10	empfinden	empfinden	VVINF	empfinden	_	OC	11
11	untergeordnet	untergeordnet	VVPP	unterordnen	_	OC	2
12	;	;	SENT	;	_	--	11

1	und	und	KON	und	_	JU	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	Urtheilskraft	Urteilskraft	NN	Urteilskraft	nom|sg|fem	SB	2
4	,	,	$,	,	_	--	3
5	Raisonnement	Raisonnement	NN	Raisonnement	nom|sg|neut	CJ	3
6	,	,	$,	,	_	--	5
7	Scharfsin	Scharfsinn	NN	Scharfsinn	dat|sg|masc	CJ	5
8	,	,	$,	,	_	--	7
9	Tiefsen	Tiefsen	NN	Tiefsen	dat|pl|fem	CJ	7
10	nicht	nicht	PTKNEG	nicht	_	NG	3
11	Aeußerung	Äußerung	NN	Äußerung	nom|sg|fem	PD	3
12	der	der	ART	d	gen|sg|fem	NK	13
13	Vernunft	Vernunft	NN	Vernunft	gen|sg|fem	AG	11
14	?	?	SENT	?	_	--	13

1	Koͤnte	könnte	VMFIN	können	sg|3|past|subj	--	0
2	ich	ich	PPER	ich	nom|sg|*|1	SB	1
3	nun	nun	ADV	nun	_	MO	1
4	selbst	selbst	PRF	selbst	_	MO	1
5	ein	ein	ART	ein	acc|sg|neut	NK	7
6	festeres	festeres	ADJA	festeres	acc|sg|neut|pos	NK	7
7	Gebaͤude	Gebäude	NN	Gebäude	acc|sg|neut	OA	8
8	aufrichten	aufrichten	VVINF	aufrichten	_	OC	1
9	,	,	$,	,	_	--	8
10	da	da	KOUS	da	_	CP	15
11	ich	ich	PPER	ich	nom|sg|*|1	SB	15
12	bisher	bisher	ADV	bisher	_	MO	14
13	blos	bloß	ADJD	bloß	_	MO	14
14	niedergerissen	niedergerissen	VVPP	niedergerissen	_	OC	15
15	habe	habe	VAFIN	haben	sg|3|pres|subj	MO	8
16	!	!	SENT	!	_	--	15

1	Aber	Aber	ADV	aber	_	JU	2
2	duͤrfte	dürfte	VMFIN	dürfen	sg|3|past|subj	--	0
3	ich	ich	PPER	ich	nom|sg|*|1	SB	2
4	es	es	PPER	es	acc|sg|neut|3	OA	7
5	auch	auch	ADV	auch	_	MO	2
6	nur	nur	ADV	nur	_	MO	7
7	versuchen	versuchen	VVINF	versuchen	_	OC	2
8	,	,	$,	,	_	--	7
9	da	da	KOUS	da	_	CP	11
10	ich	ich	PPER	ich	nom|sg|*|1	SB	11
11	einsehe	einsehe	VVFIN	einsehe	sg|1|pres|ind	RE	4
12	,	,	$,	,	_	--	11
13	daß	daß	KOUS	daß	_	CP	25
14	eine	eine	ART	ein	nom|sg|fem	NK	16
15	solche	solche	PIAT	solch	nom|sg|fem	NK	16
16	Reformation	Reformation	NN	Reformation	nom|sg|fem	SB	25
17	bey	bei	APPR	bei	_	MNR	16
18	der	der	ART	d	dat|sg|fem	NK	19
19	Armuth	Armut	NN	Armut	dat|sg|fem	NK	17
20	unsrer	unsrer	PPOSAT	unser	gen|pl|fem|pos	NK	21
21	Sprachen	Sprachen	NN	Sprache	gen|pl|fem	AG	19
22	gar	gar	ADV	gar	_	MO	23
23	nicht	nicht	PTKNEG	nicht	_	NG	25
24	moͤglich	möglich	ADJD	möglich	pos	PD	25
25	ist	ist	VAFIN	sein	sg|3|pres|ind	OC	11
26	?	?	SENT	?	_	--	25

1	Alle	Alle	PIAT	all	nom|pl|fem	NK	2
2	Sprachen	Sprachen	NN	Sprache	nom|pl|fem	SB	3
3	sind	sind	VAFIN	sein	pl|3|pres|ind	--	0
4	das	das	ART	d	nom|sg|neut	NK	5
5	Behaͤltniß	Behältnis	NN	Behältnis	nom|sg|neut	PD	3
6	,	,	$,	,	_	--	5
7	in	in	APPR	in	_	MO	15
8	welches	welches	PRELS	welch	acc|sg|neut	NK	7
9	alle	alle	PIAT	all	nom|pl|masc	NK	11
10	erfundne	erfundene	ADJA	erfundene	acc|sg|fem|pos	NK	11
11	Kentnisse	Kenntnisse	NN	Kenntnis	acc|pl|fem	SB	17
12	einer	einer	ART	ein	gen|sg|fem	NK	14
13	jeden	jeden	PIAT	jed	acc|sg|masc	NK	14
14	Nation	Nation	NN	Nation	gen|sg|fem	AG	11
15	niedergelegt	niedergelegt	VVPP	niederlegen	_	OC	16
16	worden	worden	VAPP	werden	_	OC	17
17	sind	sind	VAFIN	sein	pl|3|pres|ind	RC	5
18	.	.	SENT	.	_	--	17

1	So	So	ADV	so	_	MO	2
2	lange	lange	ADV	lange	_	MO	7
3	als	als	KOKOM	als	_	CM	5
4	die	die	ART	d	nom|pl|fem	NK	5
5	Sprachen	Sprachen	NN	Sprache	nom|pl|fem	CC	2
6	nicht	nicht	PTKNEG	nicht	_	NG	7
7	erweitert	erweitert	VVPP	erweitern	_	OC	8
8	werden	werden	VAINF	werden	_	MO	10
9	,	,	$,	,	_	--	8
10	muß	muß	VMFIN	müssen	sg|3|pres|ind	--	0
11	daher	daher	ADV	daher	_	MO	16
12	die	die	ART	d	acc|sg|fem	NK	13
13	Mittheilung	Mitteilung	NN	Mitteilung	acc|sg|fem	SB	10
14	neuer	neuer	ADJA	neu	gen|pl|fem|pos	NK	15
15	Erfindungen	Erfindungen	NN	Erfindung	gen|pl|fem	AG	13
16	eingeschraͤnkt	eingeschränkt	ADJD	eingeschränkt	_	PD	17
17	bleiben	bleiben	VVINF	bleiben	_	OC	10
18	.	.	SENT	.	_	--	17

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	wil	will	VMFIN	wollen	sg|1|pres|ind	--	0
3	mich	mich	PPER	ich	acc|sg|1	OA	4
4	bemuͤhen	bemühen	VVINF	bemühen	_	OC	2
5	,	,	$,	,	_	--	4
6	alle	alle	PIAT	all	acc|pl|fem	NK	7
7	Wirkungen	Wirkungen	NN	Wirkung	acc|pl|fem	OA	23
8	der	der	ART	d	gen|sg|fem	NK	9
9	Seele	Seele	NN	Seele	gen|sg|fem	AG	7
10	,	,	$,	,	_	--	9
11	so	so	PTKREL	so	_	MO	12
12	viel	viel	ADV	viel	*|*|*	APP	7
13	moͤglich	möglich	ADJD	möglich	pos	MO	12
14	,	,	$,	,	_	--	13
15	nach	nach	APPR	nach	_	MO	23
16	ihren	ihren	PPOSAT	ihr	dat|pl|fem	NK	17
17	Aehnlichkeiten	Ähnlichkeiten	NN	Ähnlichkeit	dat|pl|fem	NK	15
18	auf	auf	APPR	auf	_	MO	23
19	dieselbige	dieselbige	PDS	derselbige	acc|sg|fem	NK	20
20	Seelenkraft	Seelenkraft	NN	Seelenkraft	acc|sg|fem	NK	18
21	zuruͤk	zurück	PTKVZ	zurück	_	MO	23
22	zu	zu	PTKZU	zu	_	PM	23
23	fuͤhren	führen	VVINF	führen	_	OC	4
24	;	;	SENT	;	_	--	23

1	und	und	KON	und	_	JU	10
2	diejenigen	diejenigen	PDAT	derjenige	pl|3|pres|ind	PAR	11
3	Phaͤnomene	Phänomene	NN	Phänomen	nom|pl|neut	OA	2
4	,	,	$,	,	_	--	3
5	die	die	PRELS	d	nom|pl|fem	SB	8
6	zu	zu	APPR	zu	_	MO	7
7	ungleichartig	ungleichartig	ADJD	ungleichartig	pos	PD	8
8	sind	sind	VAFIN	sein	pl|3|pres|ind	RC	3
9	,	,	$,	,	_	--	8
10	werde	werde	VAFIN	werden	sg|1|pres|ind	--	0
11	ich	ich	PPER	ich	nom|sg|*|1	SB	10
12	mehreren	mehreren	PIAT	mehrere	dat|pl|masc	NK	14
13	ungleichartigen	ungleichartigen	ADJA	ungleichartigen	dat|pl|fem|pos	NK	14
14	Anspannungen	Anspannungen	NN	Anspannungen	dat|pl|fem	DA	18
15	unsrer	unsrer	PPOSAT	unser	comp	MO	16
16	innern	inneren	ADJA	innere	gen|sg|fem|pos	NK	17
17	Organisation	Organisation	NN	Organisation	gen|sg|fem	AG	14
18	zuschreiben	zuschreiben	VVINF	zuschreiben	_	OC	10
19	.	.	SENT	.	_	--	18

