

1	Was	Was	PWS	was	nom|sg|neut	SB	2
2	haßt	haßt	VVFIN	hassen	pl|2|pres|ind	--	0
3	ihn	ihn	PPER	er	acc|sg|masc|3	OA	2
4	und	und	KON	und	_	CD	2
5	mich	mich	PPER	ich	acc|sg|*|1	CJ	4
6	.	.	SENT	.	_	--	5

1	Ja	Ja	PTKANT	ja	_	DM	5
2	,	,	$,	,	_	--	1
3	da	da	KOUS	da	_	CP	5
4	er	er	PPER	er	nom|sg|masc|3	SB	5
5	gesehn	gesehen	VVPP	sehen	_	--	0
6	,	,	$,	,	_	--	5
7	daß	daß	KOUS	daß	_	CP	14
8	das	das	ART	d	nom|sg|neut	NK	9
9	Testament	Testament	NN	Testament	nom|sg|neut	SB	14
10	zu	zu	APPR	zu	_	MO	13
11	deinem	deinem	PPOSAT	dein	dat|sg|masc	NK	12
12	Vortheile	Vorteile	NN	Vorteil	acc|pl|masc	NK	10
13	eingerichtet	eingerichtet	VVPP	einrichten	_	PD	14
14	ist	ist	VAFIN	sein	sg|3|pres|ind	OC	5
15	.	.	SENT	.	_	--	14

1	Also	Also	ADV	also	_	MO	2
2	richtet	richtet	VVFIN	richten	sg|3|pres|ind	--	0
3	sich	sich	PRF	er|es|sie	acc|sg|3	OA	2
4	sein	sein	PPOSAT	sein	nom|sg|neut	NK	5
5	Herz	Herz	NN	Herz	nom|sg|neut	SB	2
6	nach	nach	APPR	nach	_	MO	2
7	dem	dem	ART	d	dat|sg|masc	NK	8
8	Testamente	Testamente	NN	Testament	dat|sg|masc	NK	6
9	,	,	$,	,	_	--	8
10	und	und	KON	und	_	CD	2
11	nicht	nicht	PTKNEG	nicht	_	NG	14
12	nach	nach	APPR	nach	_	CJ	10
13	meiner	meiner	PPOSAT	mein	dat|sg|fem	NK	14
14	Liebe	Liebe	NN	Liebe	dat|sg|fem	NK	12
15	?	?	SENT	?	_	--	14

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	Betrogene	Betrogene	ADJA	Betrogene	sg|1|pres|ind	--	0
3	!	!	SENT	!	_	--	2

1	Doch	Doch	KON	doch	_	JU	3
2	es	es	PPER	es	nom|sg|neut|3	SB	3
3	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
4	unbillig	unbillig	ADJD	unbillig	pos	PD	3
5	,	,	$,	,	_	--	4
6	ihn	ihn	PPER	er	acc|sg|masc|3	OA	8
7	zu	zu	PTKZU	zu	_	PM	8
8	verdammen	verdammen	VVINF	verdammen	_	RE	2
9	.	.	SENT	.	_	--	8

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	muß	muß	VMFIN	müssen	sg|1|pres|ind	--	0
3	ihn	ihn	PPER	er	acc|sg|masc|3	OA	5
4	selbst	selbst	PRF	selbst	_	MO	5
5	hoͤren	hören	VVINF	hören	_	OC	2
6	.	.	SENT	.	_	--	5

1	Auch	Auch	ADV	auch	_	MO	4
2	die	die	ART	d	nom|pl|fem	NK	4
3	edelsten	edelsten	ADJA	edelsten	nom|pl|fem|pos	NK	4
4	Herzen	Herzen	NN	Herz	nom|pl|fem	SB	5
5	sind	sind	VAFIN	sein	pl|3|pres|ind	--	0
6	nicht	nicht	PTKNEG	nicht	_	NG	5
7	von	von	APPR	von	_	MO	9
8	Fehlern	Fehlern	NN	Fehler	dat|pl|masc	NK	7
9	frey	frei	ADJD	frei	pos	PD	5
10	,	,	$,	,	_	--	9
11	die	die	PRELS	d	acc|pl|masc	OA	15
12	sie	sie	PPER	Sie	nom|sg|fem|3	SB	15
13	doch	doch	ADV	doch	_	MO	15
14	bald	bald	ADV	bald	_	MO	15
15	bereuen	bereuen	VVFIN	bereuen	_	RC	8
16	.	.	SENT	.	_	--	15

1	Liebste	Liebste	ADJA	lieb	nom|pl|masc|pos	NK	2
2	Schwester	Schwester	NN	Schwester	nom|pl|masc	OA	4
3	,	,	$,	,	_	--	2
4	verdient	verdient	VVFIN	verdienen	sg|3|pres|ind	--	0
5	er	er	PPER	er	nom|sg|masc|3	SB	4
6	keine	keine	PIAT	kein	acc|sg|fem	NK	7
7	Vergebung	Vergebung	NN	Vergebung	acc|sg|fem	OA	4
8	?	?	SENT	?	_	--	7

1	Mach	Mach	VVFIN	machen	_	--	0
2	ihn	ihn	PPER	er	acc|sg|masc|3	NK	1
3	doch	doch	ADV	doch	_	MO	1
4	unschuldig	unschuldig	ADJD	unschuldig	pos	PD	1
5	.	.	SENT	.	_	--	4

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	will	will	VMFIN	wollen	sg|1|pres|ind	--	0
3	ihn	ihn	PPER	er	acc|sg|masc|3	OA	5
4	nicht	nicht	PTKNEG	nicht	_	NG	2
5	besitzen	besitzen	VVINF	besitzen	_	OC	2
6	.	.	SENT	.	_	--	5

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	will	will	VMFIN	wollen	sg|1|pres|ind	--	0
3	ihn	ihn	PPER	er	acc|sg|masc|3	OA	7
4	zu	zu	APPR	zu	_	MO	7
5	meiner	meiner	PPOSAT	mein	dat|sg|fem	NK	6
6	Quaal	Qual	NN	Qual	dat|sg|fem	NK	4
7	meiden	meiden	VVINF	meiden	pl|3|pres|ind	OC	2
8	.	.	SENT	.	_	--	7

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	will	will	VMFIN	wollen	sg|1|pres|ind	--	0
3	ihm	ihm	PPER	er	dat|sg|masc|3	DA	7
4	die	die	ART	d	acc|sg|fem	NK	6
5	ganze	ganze	ADJA	ganz	acc|sg|fem|pos	NK	6
6	Erbschaft	Erbschaft	NN	Erbschaft	acc|sg|fem	OA	7
7	uͤberlassen	überlassen	VVPP	überlassen	_	OC	2
8	,	,	$,	,	_	--	7
9	wenn	wenn	KOUS	wenn	_	CP	14
10	ich	ich	PPER	ich	nom|sg|*|1	SB	14
11	nur	nur	ADV	nur	_	MO	14
12	die	die	ART	d	acc|sg|fem	NK	13
13	Zufriedenheit	Zufriedenheit	NN	Zufriedenheit	acc|sg|fem	OA	14
14	habe	habe	VAFIN	haben	sg|3|pres|subj	MO	7
15	,	,	$,	,	_	--	14
16	daß	daß	KOUS	daß	_	CP	21
17	er	er	PPER	er	nom|sg|masc|3	SB	21
18	ein	ein	ART	ein	acc|sg|neut	NK	20
19	redliches	redliches	ADJA	redliches	acc|sg|neut|pos	NK	20
20	Herz	Herz	NN	Herz	acc|sg|neut	OA	21
21	hat	hat	VAFIN	haben	sg|3|pres|ind	OC	13
22	.	.	SENT	.	_	--	21

1	O	O	ITJ	O	_	NK	2
2	Liebe	Liebe	NN	Liebe	nom|sg|fem	--	0
3	!	!	SENT	!	_	--	2

1	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
2	das	das	PDS	d	nom|sg|neut	SB	1
3	der	der	ART	d	nom|sg|masc	NK	4
4	Lohn	Lohn	NN	Lohn	nom|sg|masc	PD	1
5	fuͤr	für	APPR	für	_	MNR	4
6	die	die	ART	d	acc|sg|fem	NK	7
7	Treue	Treue	NN	Treue	acc|sg|fem	NK	5
8	?	?	SENT	?	_	--	7

1	Soll	Soll	VMFIN	sollen	sg|1|pres|ind	--	0
2	ich	ich	PPER	ich	nom|sg|*|1	SB	1
3	nunmehr	nunmehr	ADV	nunmehr	_	MO	1
4	so	so	ADV	so	_	MO	5
5	gluͤcklich	glücklich	ADJD	glücklich	pos	PD	6
6	seyn	sein	VAINF	sein	_	OC	1
7	,	,	$,	,	_	--	6
8	Ihr	Ihr	PPER	Sie	nom|pl|*|2	NK	9
9	Ja	Ja	ADV	ja	acc|sg|neut	OA	11
10	zu	zu	PTKZU	zu	_	PM	11
11	erhalten	erhalten	VVINF	erhalten	_	CC	4
12	?	?	SENT	?	_	--	11

1	Der	Der	ART	d	nom|sg|masc	NK	2
2	Herr	Herr	NN	Herr	nom|sg|masc	SB	4
3	Vater	Vater	NN	Vater	nom|sg|masc	NK	2
4	hat	hat	VAFIN	haben	sg|3|pres|ind	--	0
5	mir	mir	PPER	ich	dat|sg|*|1	DA	8
6	seine	seine	PPOSAT	sein	acc|sg|fem	NK	7
7	Einwilligung	Einwilligung	NN	Einwilligung	acc|sg|fem	OA	8
8	gegeben	gegeben	VVPP	geben	_	OC	4
9	.	.	SENT	.	_	--	8

1	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	2
2	lieben	lieben	VVFIN	lieben	pl|3|pres|ind	--	0
3	mich	mich	PPER	ich	acc|sg|*|1	OA	2
4	doch	doch	ADV	doch	_	MO	2
5	,	,	$,	,	_	--	4
6	großmuͤthige	großmütige	ADJA	großmütige	acc|pl|masc|pos	NK	7
7	Schoͤne	Schöne	ADJA	schön	acc|pl|masc	OA	2
8	?	?	SENT	?	_	--	7

1	Und	Und	KON	und	_	JU	3
2	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	3
3	lieben	lieben	VVFIN	lieben	pl|3|pres|ind	--	0
4	mich	mich	PPER	ich	acc|sg|*|1	OA	3
5	doch	doch	ADV	doch	_	MO	3
6	auch	auch	ADV	auch	_	MO	3
7	?	?	SENT	?	_	--	6

1	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	2
2	kennen	kennen	VVFIN	kennen	pl|3|pres|ind	--	0
3	mein	mein	PPOSAT	mein	acc|sg|neut	NK	4
4	Herz	Herz	NN	Herz	acc|sg|neut	OA	2
5	seit	seit	APPR	seit	_	MO	2
6	etlichen	etlichen	PIAT	etlich	dat|pl|neut|pos	NK	7
7	Jahren	Jahren	NN	Jahr	dat|pl|neut	NK	5
8	,	,	$,	,	_	--	7
9	und	und	KON	und	_	CD	2
10	Sie	Sie	PPER	Sie	nom|pl|masc|3	SB	11
11	wissen	wissen	VVFIN	wissen	pl|3|pres|ind	CJ	9
12	gewiß	gewiß	ADJD	gewiß	_	MO	11
13	,	,	$,	,	_	--	12
14	daß	daß	KOUS	daß	_	CP	25
15	mein	mein	PPOSAT	mein	nom|sg|masc	NK	19
16	groͤßter	größter	ADJA	groß	nom|sg|masc|sup	NK	19
17	und	und	KON	und	_	CD	16
18	liebster	liebster	ADJA	lieb	nom|sg|masc|pos	CJ	17
19	Wnnsch	Wnnsch	NE	Wnnsch	nom|sg|masc	SB	25
20	durch	durch	APPR	durch	_	MO	23
21	Ihre	Ihre	PPOSAT	Ihr	acc|sg|fem	NK	22
22	Liebe	Liebe	NN	Liebe	acc|sg|fem	NK	20
23	erfuͤllt	erfüllt	VVPP	erfüllen	_	OC	24
24	worden	worden	VAPP	werden	_	OC	25
25	ist	ist	VAFIN	sein	sg|3|pres|ind	OC	11
26	.	.	SENT	.	_	--	25

1	Aber	Aber	ADV	aber	_	--	0
2	.	.	SENT	.	_	--	1
3	.	.	SENT	.	_	UC	2
4	.	.	SENT	.	_	UC	3

1	meine	meine	PPOSAT	mein	nom|sg|fem	NK	2
2	Schwester	Schwester	NN	Schwester	nom|sg|fem	--	0
3	.	.	SENT	.	_	--	2
4	.	.	SENT	.	_	UC	3
5	.	.	SENT	.	_	UC	4

1	Warum	Warum	PWAV	warum	_	MO	2
2	erschrecken	erschrecken	VVFIN	erschrecken	pl|3|pres|ind	--	0
3	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	2
4	?	?	SENT	?	_	--	3

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	erschrecke	erschrecke	VVFIN	erschrecke	sg|1|pres|ind	--	0
3	,	,	$,	,	_	--	2
4	daß	daß	KOUS	daß	_	CP	8
5	Sie	Sie	PPER	Sie	nom|pl|fem|3	SB	8
6	sich	sich	PRF	er|es|sie	acc|sg|3	OA	8
7	nicht	nicht	PTKNEG	nicht	_	NG	8
8	besinnen	besinnen	VVINF	besinnen	_	OC	2
9	,	,	$,	,	_	--	8
10	daß	daß	KOUS	daß	_	CP	17
11	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	17
12	mir	mir	PPER	ich	dat|sg|*|1	DA	16
13	diese	diese	PDAT	dies	acc|sg|fem	NK	14
14	List	List	NN	List	acc|sg|fem	OA	16
15	selbst	selbst	PRF	selbst	_	MO	16
16	zugemuthet	zugemutet	VVPP	zumuten	_	OC	17
17	haben	haben	VAINF	haben	_	OC	8
18	.	.	SENT	.	_	--	17

1	Sollte	Sollte	VMFIN	sollen	sg|1|past|ind	--	0
2	ich	ich	PPER	ich	nom|sg|*|1	SB	1
3	nicht	nicht	PTKNEG	nicht	_	NG	1
4	durch	durch	APPR	durch	_	MO	10
5	eine	eine	ART	ein	acc|sg|fem	NK	7
6	verstellte	verstellte	ADJA	verstellte	acc|sg|fem|pos	NK	7
7	Liebe	Liebe	NN	Liebe	acc|sg|fem	NK	4
8	Julchens	Julchens	NE	Julchens	gen|sg|neut	AG	9
9	Herz	Herz	NN	Herz	nom|sg|*	NK	7
10	versuchen	versuchen	VVINF	versuchen	_	OC	1
11	?	?	SENT	?	_	--	10

1	Reden	Reden	VVIMP	reden	pl|3|pres|ind	MO	7
2	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	1
3	,	,	$,	,	_	--	2
4	Mamsell	Mamsell	NE	Mamsell	nom|sg|masc	PNC	5
5	Julchen	Julchen	NE	Julchen	nom|sg|masc	OA	1
6	,	,	$,	,	_	--	5
7	entschuldigen	entschuldigen	VVFIN	entschuldigen	pl|3|pres|ind	--	0
8	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	7
9	mich	mich	PRF	ich	acc|sg|*|1	OA	7
10	.	.	SENT	.	_	--	9

1	Mein	Mein	PPOSAT	mein	nom|sg|masc	NK	2
2	Herr	Herr	NN	Herr	nom|sg|masc	SB	5
3	,	,	$,	,	_	--	2
4	entschuldigen	entschuldigen	VVINF	entschuldigen	_	OC	5
5	kann	kann	VMFIN	können	sg|1|pres|ind	--	0
6	ich	ich	PPER	ich	nom|sg|*|1	SB	5
7	Sie	Sie	PPER	Sie	acc|*|*|3	OC	5
8	nicht	nicht	PTKNEG	nicht	_	NG	5
9	.	.	SENT	.	_	--	8

1	Bedenken	Bedenken	NN	Bedenken	pl|3|pres|ind	--	0
2	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	1
3	,	,	$,	,	_	--	2
4	was	was	PWREL	was	acc|sg|neut	OA	23
5	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	24
6	zu	zu	APPR	zu	_	MNR	4
7	mir	mir	PPER	ich	dat|sg|*|1	NK	6
8	und	und	KON	und	_	CD	6
9	zu	zu	APPR	zu	_	CJ	8
10	meinem	meinem	PPOSAT	mein	dat|sg|masc	NK	11
11	Vater	Vater	NN	Vater	dat|sg|masc	NK	9
12	,	,	$,	,	_	--	11
13	und	und	KON	und	_	CD	6
14	vor	vor	APPR	vor	_	CJ	13
15	kurzem	kurzem	ADV	kurz	dat|sg|neut|pos	NK	14
16	hier	hier	ADV	hier	_	MO	17
17	in	in	APPR	in	_	MO	23
18	dieser	dieser	PDAT	dies	dat|sg|fem	NK	19
19	Stube	Stube	NN	Stube	dat|sg|fem	NK	17
20	zu	zu	APPR	zu	_	MO	23
21	sich	sich	PRF	er|es|sie	dat|sg|3	NK	20
22	selbst	selbst	PRF	selbst	_	MNR	21
23	gesagt	gesagt	VVPP	sagen	_	OC	24
24	haben	haben	VAFIN	haben	_	OC	1
25	,	,	$,	,	_	--	24
26	ohne	ohne	APPR	ohne	_	AC	30
27	daß	daß	KOUS	daß	_	CP	30
28	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	30
29	mich	mich	PRF	ich	acc|sg|*|1	OA	30
30	sahn	sahn	NN	sahn	sg|3|past|ind	MO	23
31	.	.	SENT	.	_	--	30

1	Alles	Alles	PIS	all	nom|sg|neut	SB	8
2	,	,	$,	,	_	--	1
3	was	was	PWREL	was	nom|sg|neut	OA	5
4	ich	ich	PPER	ich	nom|sg|*|1	SB	6
5	thun	tun	VVINF	tun	_	OC	6
6	kann	kann	VMFIN	können	sg|3|pres|ind	RC	1
7	,	,	$,	,	_	--	6
8	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
9	,	,	$,	,	_	--	8
10	daß	daß	KOUS	daß	_	CP	11
11	ich	ich	PPER	ich	nom|sg|*|1	SB	8
12	meine	meine	PPOSAT	mein	acc|sg|fem	NK	14
13	liebe	liebe	ADJA	lieb	nom|pl|masc|pos	NK	14
14	Schwester	Schwester	NN	Schwester	gen|pl|neut	OA	21
15	bitte	bitte	VVFIN	bitten	_	MO	14
16	,	,	$,	,	_	--	15
17	Ihnen	Ihnen	PPER	Sie	dat|pl|*|3	DA	21
18	Ihre	Ihre	PPOSAT	Ihr	acc|sg|fem	NK	19
19	Untreue	Untreue	NN	Untreue	acc|sg|fem	OA	21
20	zu	zu	PTKZU	zu	_	PM	21
21	vergeben	vergeben	VVINF	vergeben	_	OC	8
22	.	.	SENT	.	_	--	21

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	soll	soll	VMFIN	sollen	sg|3|pres|ind	--	0
3	untreu	untreu	ADJA	untreu	pos	PD	4
4	sein	sein	VAINF	sein	_	OC	2
5	?	?	SENT	?	_	--	4

1	.	.	SENT	.	_	--	0
2	.	.	SENT	.	_	--	1
3	Ich	Ich	PPER	ich	nom|sg|*|1	NK	1

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	soll	soll	VMFIN	sollen	sg|3|pres|ind	--	0
3	der	der	ART	d	dat|sg|fem	NK	5
4	aufrichtigsten	aufrichtigsten	ADJA	aufrichtigsten	dat|sg|fem|sup	NK	5
5	Seele	Seele	NN	Seele	dat|sg|fem	DA	6
6	untreu	untreu	ADJA	untreu	pos	PD	7
7	seyn	sein	VAINF	sein	_	OC	2
8	?	?	SENT	?	_	--	7

1	Wer	Wer	PWS	wer	nom|sg|masc	--	0
2	?	?	SENT	?	_	--	1

1	Ich	Ich	PPER	ich	nom|sg|*|1	--	0
2	?	?	SENT	?	_	--	1

1	Gegen	Gegen	APPR	gegen	_	MO	5
2	Ihren	Ihren	PPOSAT	Ihr	acc|sg|masc	NK	3
3	Herrn	Herrn	NN	Herr	acc|sg|masc	NK	1
4	Vater	Vater	NN	Vater	nom|sg|masc	NK	3
5	soll	soll	VMFIN	sollen	sg|1|pres|ind	--	0
6	ich	ich	PPER	ich	nom|sg|*|1	SB	5
7	etwas	etwas	ADV	etwas	*|*|neut	MO	8
8	gesprochen	gesprochen	VVPP	sprechen	_	OC	9
9	haben	haben	VAINF	haben	_	OC	5
10	?	?	SENT	?	_	--	9

1	Was	Was	PWS	was	nom|sg|neut	PD	2
2	sind	sind	VAFIN	sein	pl|3|pres|ind	--	0
3	das	das	PDS	d	nom|sg|neut	SB	2
4	fuͤr	für	APPR	für	_	MNR	1
5	schreckliche	schreckliche	ADJA	schrecklich	acc|pl|neut|pos	NK	6
6	Geheimnisse	Geheimnisse	NN	Geheimnis	acc|pl|neut	NK	4
7	?	?	SENT	?	_	--	6

1	.	.	SENT	.	_	--	0
2	.	.	SENT	.	_	UC	1
3	.	.	SENT	.	_	UC	2
4	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	5
5	sehn	sehen	VVFIN	sehen	pl|3|pres|ind	NK	1
6	mich	mich	PPER	ich	acc|sg|*|1	OA	5
7	aͤngstlich	ängstlich	ADJD	ängstlich	pos	MO	5
8	an	an	PTKVZ	an	_	SVP	5
9	,	,	$,	,	_	--	8
10	meine	meine	PPOSAT	mein	acc|sg|fem	NK	11
11	Schoͤne	Schöne	ADJA	schön	acc|sg|fem	APP	4
12	?	?	SENT	?	_	--	11

1	Wie	Wie	PWAV	wie	_	--	0
2	?	?	SENT	?	_	--	1

1	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	2
2	lieben	lieben	VVFIN	lieben	pl|3|pres|ind	--	0
3	mich	mich	PPER	ich	acc|sg|*|1	OA	2
4	nicht	nicht	PTKNEG	nicht	_	NG	2
5	?	?	SENT	?	_	--	4

1	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	2
2	lassen	lassen	VVFIN	lassen	pl|3|pres|ind	--	0
3	sich	sich	PRF	er|es|sie	acc|pl|3	OA	8
4	durch	durch	APPR	durch	_	MO	8
5	meine	meine	PPOSAT	mein	acc|pl|fem	NK	6
6	Widerlegungen	Widerlegungen	NN	Widerlegungen	acc|pl|fem	NK	4
7	nicht	nicht	PTKNEG	nicht	_	NG	2
8	bewegen	bewegen	VVINF	bewegen	_	OC	2
9	?	?	SENT	?	_	--	8

1	.	.	SENT	.	_	--	0
2	.	.	SENT	.	_	UC	1
3	.	.	SENT	.	_	UC	2
4	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	5
5	hoͤren	hören	VVFIN	hören	pl|3|pres|ind	NK	1
6	meine	meine	PPOSAT	mein	acc|pl|masc	NK	7
7	Gruͤnde	Gründe	NN	Grund	acc|pl|masc	OA	5
8	nicht	nicht	PTKNEG	nicht	_	NG	5
9	an	an	PTKVZ	an	_	SVP	5
10	?	?	SENT	?	_	--	9

1	.	.	SENT	.	_	--	0
2	.	.	SENT	.	_	UC	1
3	.	.	SENT	.	_	UC	2
4	Bin	Bin	VAFIN	Bin	sg|1|pres|ind	NK	1
5	ich	ich	PPER	ich	nom|sg|masc|1	SB	4
6	nicht	nicht	PTKNEG	nicht	_	NG	4
7	unschuldig	unschuldig	ADJD	unschuldig	pos	PD	4
8	?	?	SENT	?	_	--	7

1	.	.	SENT	.	_	--	0
2	.	.	SENT	.	_	UC	1
3	.	.	SENT	.	_	UC	2
4	Wer	Wer	PWS	wer	nom|sg|masc	SB	5
5	sind	sind	VAFIN	sein	pl|3|pres|ind	NK	1
6	meine	meine	PPOSAT	mein	nom|pl|masc	NK	7
7	Feinde	Feinde	NN	Feind	nom|pl|masc	PD	5
8	?	?	SENT	?	_	--	7

1	.	.	SENT	.	_	--	0
2	.	.	SENT	.	_	UC	1
3	.	.	SENT	.	_	UC	2
4	Ich	Ich	PPER	ich	nom|sg|*|1	SB	5
5	berufe	berufe	VVFIN	berufe	sg|1|pres|ind	NK	1
6	mich	mich	PPER	ich	acc|sg|1	OA	5
7	auf	auf	APPR	auf	_	OP	5
8	mein	mein	PPOSAT	mein	acc|sg|neut	NK	9
9	Herz	Herz	NN	Herz	acc|sg|neut	NK	7
10	,	,	$,	,	_	--	9
11	auf	auf	APPR	auf	_	CJ	7
12	die	die	ART	d	acc|sg|fem	NK	13
13	Liebe	Liebe	NN	Liebe	acc|sg|fem	NK	11
14	,	,	$,	,	_	--	13
15	auf	auf	APPR	auf	_	CJ	11
16	den	den	ART	d	acc|sg|masc	NK	17
17	Himmel	Himmel	NN	Himmel	acc|sg|masc	NK	15
18	.	.	SENT	.	_	--	17

1	.	.	SENT	.	_	--	4
2	.	.	SENT	.	_	UC	1
3	.	.	SENT	.	_	UC	2
4	Doch	Doch	ADV	doch	_	MO	10
5	auch	auch	ADV	auch	_	MO	6
6	mich	mich	PRF	ich	acc|sg|*|1	OA	8
7	zu	zu	PTKZU	zu	_	PM	8
8	entschuldigen	entschuldigen	VVINF	entschuldigen	_	CJ	4
9	,	,	$,	,	_	--	8
10	koͤnnte	könnte	VMFIN	können	sg|3|past|subj	--	0
11	ein	ein	ART	ein	nom|sg|neut	NK	12
12	Zeichen	Zeichen	NN	Zeichen	nom|sg|neut	PD	15
13	des	des	ART	d	gen|sg|masc	NK	14
14	Verdachtes	Verdachtes	NN	Verdacht	gen|sg|masc	AG	12
15	sein	sein	VAINF	sein	_	OC	10
16	.	.	SENT	.	_	--	15

1	.	.	SENT	.	_	--	0
2	.	.	SENT	.	_	UC	1
3	.	.	SENT	.	_	UC	2
4	Nein	Nein	PTKANT	nein	_	DM	10
5	,	,	$,	,	_	--	4
6	meine	meine	PPOSAT	mein	nom|sg|fem	NK	7
7	Schoͤne	Schöne	ADJA	schön	dat|sg|fem	PD	10
8	,	,	$,	,	_	--	7
9	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	10
10	muͤssen	müssen	VMFIN	müssen	pl|3|pres|ind	NK	1
11	mir	mir	PPER	ich	dat|sg|*|1	DA	14
12	ohne	ohne	APPR	ohne	_	MO	14
13	Schwuͤre	Schwüre	NN	Schwüre	acc|sg|masc	NK	12
14	glauben	glauben	VVFIN	glauben	_	OC	10
15	.	.	SENT	.	_	--	14

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	will	will	VMFIN	wollen	sg|1|pres|ind	--	0
3	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	2
4	,	,	$,	,	_	--	3
5	ich	ich	PPER	ich	nom|sg|*|1	SB	6
6	will	will	VMFIN	wollen	sg|1|pres|ind	CJ	2
7	meine	meine	PPOSAT	mein	acc|sg|fem	NK	8
8	Ruhe	Ruhe	NN	Ruhe	acc|sg|fem	OA	12
9	,	,	$,	,	_	--	8
10	mein	mein	PPOSAT	mein	acc|sg|neut	NK	11
11	Leben	Leben	NN	Leben	acc|sg|neut	CJ	8
12	verlieren	verlieren	VVINF	verlieren	_	OC	6
13	,	,	$,	,	_	--	12
14	wenn	wenn	KOUS	wenn	_	CP	19
15	ich	ich	PPER	ich	nom|sg|*|1	SB	19
16	Ihnen	Ihnen	PPER	Sie	dat|pl|*|3	DA	17
17	untreu	untreu	ADJA	untreu	pos	PD	18
18	gewesen	gewesen	VAPP	sein	_	OC	19
19	bin	bin	VAFIN	sein	sg|1|pres|ind	MO	12
20	.	.	SENT	.	_	--	19

1	Wollen	Wollen	VMFIN	wollen	pl|3|pres|ind	--	0
2	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	1
3	mir	mir	PPER	ich	dat|sg|*|1	DA	6
4	noch	noch	ADV	noch	_	MO	5
5	nicht	nicht	PTKNEG	nicht	_	NG	1
6	glauben	glauben	VVINF	glauben	_	OC	1
7	?	?	SENT	?	_	--	6

1	Herr	Herr	NN	Herr	nom|sg|masc	--	0
2	Siegmund	Siegmund	NE	Siegmund	nom|sg|masc	NK	1
3	,	,	$,	,	_	--	2
4	Sie	Sie	PPER	Sie	nom|pl|fem|3	SB	5
5	schwoͤren	schwören	VVFIN	schwören	pl|3|pres|ind	RS	1
6	?	?	SENT	?	_	--	5

1	Er	Er	PPER	Er	nom|sg|masc|3	SB	2
2	ist	ist	VAFIN	sein	sg|3|pres|ind	--	0
3	wohl	wohl	ADV	wohl	_	MO	2
4	unschuldig	unschuldig	ADJD	unschuldig	pos	PD	2
5	.	.	SENT	.	_	--	4

1	Ja	Ja	PTKANT	ja	_	DM	4
2	,	,	$,	,	_	--	1
3	das	das	PDS	d	nom|sg|neut	SB	4
4	bin	bin	VAFIN	sein	sg|1|pres|ind	--	0
5	ich	ich	PPER	ich	nom|sg|*|1	SB	4
6	.	.	SENT	.	_	--	5

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	liebe	liebe	VVFIN	lieben	sg|1|pres|ind	--	0
3	Sie	Sie	PPER	Sie	nom|pl|*|3	OA	2
4	.	.	SENT	.	_	--	3

1	Ich	Ich	PPER	ich	nom|sg|*|1	SB	2
2	bete	bete	VVFIN	bete	sg|1|pres|ind	--	0
3	Sie	Sie	PPER	Sie	nom|pl|*|3	SB	2
4	an	an	PTKVZ	an	_	SVP	2
5	und	und	KON	und	_	CD	2
6	suche	suche	VVFIN	suchen	sg|3|pres|subj	CJ	5
7	meine	meine	PPOSAT	mein	acc|sg|fem	NK	8
8	Wohlfahrt	Wohlfahrt	NN	Wohlfahrt	acc|sg|fem	OA	6
9	in	in	APPR	in	_	MO	6
10	Ihrer	Ihrer	PPOSAT	Ihr	dat|sg|fem	NK	11
11	Zufriedenheit	Zufriedenheit	NN	Zufriedenheit	dat|sg|fem	NK	9
12	.	.	SENT	.	_	--	11

